   0.0609 + 0.2770i
   0.3646 + 0.4070i
  -0.1311 - 0.5236i
  -0.0350 - 0.5846i
   0.7107 - 0.6670i
  -0.3523 - 0.3876i
  -0.3430 + 0.6377i
   0.3410 - 0.7424i
   0.6840 + 0.1176i
  -0.3909 + 0.6231i
  -1.3363 - 0.0623i
   0.0364 + 0.2625i
   1.0328 + 0.1854i
   0.2716 - 0.5215i
   0.7287 + 0.8220i
  -0.1293 - 0.4940i
   0.2193 - 0.3499i
  -0.7018 - 0.1861i
   0.3214 - 0.6917i
   0.9969 - 0.9693i
  -1.4062 + 0.2848i
   0.3287 - 0.4729i
   0.6340 + 0.3662i
  -0.1460 + 0.7983i
   0.0949 - 0.1563i
   0.0601 - 0.9520i
  -0.1613 + 0.9392i
   0.7069 - 0.7523i
   0.5360 + 0.1669i
   0.3952 + 0.2853i
   0.9176 - 0.1536i
  -0.6569 - 0.9094i
  -1.2296 + 0.5671i
   0.6530 + 0.1460i
   0.3555 - 1.4298i
  -0.0794 + 0.9733i
  -0.1897 - 0.8335i
  -0.6713 - 0.7223i
   0.6614 - 1.2326i
  -0.9832 + 0.4902i
   0.3526 - 0.5934i
   0.3055 + 0.2527i
   0.7251 + 0.0323i
   0.5739 + 0.7665i
   0.2816 + 0.4643i
   0.4425 - 1.1098i
  -0.3489 - 0.1346i
  -0.8964 + 0.2273i
  -0.0881 - 0.7489i
  -0.1891 - 0.4343i
  -0.7578 - 0.5680i
   0.9411 + 0.4836i
   0.2839 - 1.0893i
   0.0646 - 1.2012i
  -0.5784 + 0.2799i
  -0.0489 - 0.0817i
   0.2467 + 0.2008i
   0.0003 - 0.8260i
  -0.2474 + 0.2046i
   0.2097 - 0.5821i
   1.1072 + 0.4397i
   0.1389 + 0.5002i
   0.6435 + 0.2351i
  -0.0764 - 0.4318i
  -0.6893 + 0.7254i
   0.8385 - 0.9285i
   0.3071 - 0.0857i
  -0.0648 + 0.5577i
  -0.4920 - 0.2565i
   0.2403 - 0.0545i
   0.1547 - 0.2402i
  -0.1562 - 0.2731i
   0.1395 - 1.0277i
   0.6922 - 0.2312i
   0.0796 - 0.8461i
  -0.7268 + 0.4193i
   0.1788 + 0.0854i
   0.3217 - 0.8925i
  -0.2273 + 0.3692i
   0.5347 - 0.6881i
  -0.1997 - 0.6122i
   0.3732 - 0.0460i
   0.1623 - 0.2644i
  -0.3848 - 0.9697i
   0.6905 - 0.3896i
  -0.7474 + 0.7341i
   0.1787 + 0.2125i
  -0.6996 + 1.0960i
   0.5488 + 0.7148i
  -0.1787 - 0.0793i
  -0.7338 - 1.2037i
  -0.4759 - 0.2851i
  -0.1598 + 0.5708i
  -0.7655 - 1.2867i
   0.0244 + 1.0388i
   0.1717 + 0.8790i
   1.6804 - 0.7576i
   1.1953 + 0.0716i
  -0.0153 + 0.0071i
  -0.0495 - 0.8764i
   0.1123 - 0.0879i
   1.2307 - 0.5045i
   0.6324 - 0.3230i
  -0.3523 + 0.2331i
   0.0379 + 0.4520i
  -0.5160 + 0.9392i
  -0.4917 + 0.1976i
  -0.1650 + 0.8754i
  -0.0172 + 0.5709i
   0.1020 + 0.3951i
  -0.2883 - 1.4050i
  -0.4810 - 0.3485i
   0.2738 + 0.3284i
  -1.2385 + 0.3068i
  -0.3102 + 0.2472i
   0.5906 + 0.5018i
  -0.5092 - 0.3755i
  -0.7632 - 0.1817i
  -1.1938 - 1.7662i
   0.4678 - 0.8016i
  -0.9574 + 0.2475i
   0.0826 + 0.6009i
   0.8984 + 0.1445i
   0.5729 + 0.5450i
  -0.6772 + 0.0694i
   0.2731 + 0.7954i
  -0.3088 - 0.9469i
  -0.4937 + 0.6417i
   0.0116 - 0.3898i
   1.1251 + 0.0859i
   0.1834 - 0.7095i
   0.4245 - 0.7563i
  -0.0848 - 0.2461i
  -0.4002 + 0.2134i
  -0.3874 + 0.0444i
   0.8966 - 0.3859i
   0.5180 + 0.2128i
   0.2444 + 0.5730i
   0.6365 - 0.5625i
   0.1171 - 0.0612i
  -0.8376 - 0.1523i
   0.2882 - 0.2597i
   0.1776 - 0.8213i
  -0.2893 + 0.0528i
   0.3148 + 0.2370i
  -0.0962 + 0.9747i
  -0.4443 - 0.0665i
  -0.0919 + 0.5424i
  -0.1536 - 0.3251i
  -0.2913 - 0.1282i
  -0.3392 - 0.1128i
  -0.4611 - 1.1175i
   0.1873 + 0.3315i
  -0.8210 - 0.6634i
  -0.1146 - 0.1359i
  -0.1472 + 0.0004i
   0.3048 - 0.3045i
  -0.3438 - 0.6250i
   0.0486 + 0.6907i
  -0.6607 + 0.5339i
   0.1465 + 0.9229i
  -0.2714 - 0.0376i
  -0.2548 + 0.1513i
  -1.2145 - 0.2109i
  -1.0298 + 0.1001i
   0.4075 - 0.0191i
  -0.2999 - 0.4012i
   0.1981 - 0.1463i
  -0.6875 - 0.4863i
  -0.6860 - 0.0827i
   0.0191 + 0.1364i
   0.3260 - 0.0696i
   0.2640 + 0.3715i
   0.0521 + 0.2063i
   0.1969 + 0.1506i
  -0.6570 - 0.1695i
   0.2527 + 0.2192i
   0.1030 - 0.4253i
   0.7569 - 0.8328i
   0.0615 + 0.2552i
   0.2278 - 0.1193i
   0.1768 - 0.3076i
   0.1563 + 0.3267i
   0.9830 - 0.3319i
  -0.3159 + 0.5436i
   0.0399 - 0.2277i
  -0.3691 + 0.0724i
  -1.3675 - 0.1968i
  -0.1726 + 0.0058i
   0.5335 - 1.0314i
  -0.3210 - 0.3100i
  -0.3564 + 0.6248i
  -1.6052 + 0.0505i
  -0.4265 + 0.9848i
   0.3797 + 0.1658i
  -0.0110 - 0.5620i
  -1.2864 + 0.5656i
   0.0017 + 0.3750i
  -0.4215 + 0.0382i
  -0.2105 - 0.9952i
   0.2573 + 0.2278i
  -0.7809 + 0.1657i
  -0.2004 + 0.2438i
  -1.1763 - 0.1860i
   0.5119 - 0.4722i
  -0.1782 + 0.4850i
   0.7660 + 0.5556i
  -0.3349 + 0.7497i
  -0.2365 - 0.1469i
  -0.0654 - 0.4709i
   0.6149 + 0.5916i
   0.1753 + 0.0896i
  -0.0868 + 0.0905i
   0.0569 + 0.3346i
  -0.8118 + 0.0924i
  -1.0896 + 0.4396i
  -0.3898 - 0.7671i
  -0.4044 + 0.2570i
  -0.3138 - 0.0154i
   0.4796 + 0.4895i
   0.6139 - 0.0269i
   0.0193 - 0.8799i
  -0.1283 + 0.3879i
   0.7612 - 0.1999i
   0.2113 - 0.9861i
   0.9275 + 0.0638i
  -0.1444 - 0.8883i
   0.1480 - 0.3304i
   0.3658 + 0.9643i
  -0.3915 + 0.4525i
  -0.0976 - 0.4194i
  -0.2122 - 0.1393i
   0.3381 + 0.2575i
  -0.2064 + 0.0672i
   0.5924 - 0.1890i
   0.3107 - 0.7823i
   0.4827 + 0.4085i
  -0.3832 + 0.2533i
   0.3491 - 0.1300i
   0.3099 + 0.1701i
  -0.3382 - 0.5683i
   0.0782 - 0.3377i
  -0.0540 - 0.0602i
   0.4934 + 0.2833i
   0.9961 + 0.3317i
  -0.8031 - 0.0455i
   0.6603 - 0.0473i
   0.4504 + 1.1880i
   0.2107 - 0.2621i
   0.1855 - 0.7184i
   0.1285 - 0.2213i
  -1.0532 - 0.0273i
   1.0117 - 0.4451i
  -0.3845 + 0.0160i
  -0.3357 + 1.0573i
   0.1131 - 0.4499i
  -0.4637 - 0.4863i
  -0.0987 + 0.2130i
  -0.9638 + 0.1990i
  -0.0167 + 1.0684i
  -0.5870 - 0.0815i
  -0.5836 - 0.3026i
   0.0363 + 0.2877i
   0.6445 + 0.9314i
  -0.0900 - 0.7654i
   0.4275 + 0.0178i
   0.8116 - 1.0709i
  -0.0534 + 0.1183i
  -0.1015 + 0.4407i
  -0.3195 - 0.0110i
   0.9362 + 0.1938i
  -0.0071 + 0.7853i
   0.1086 - 0.7850i
  -1.0581 + 0.3197i
   0.2379 - 0.1712i
  -0.1368 - 0.6177i
   0.0356 + 0.2097i
  -0.1222 - 1.2103i
   0.2558 - 0.1426i
   0.0213 - 0.2221i
  -0.5146 - 0.2500i
  -0.7808 - 0.1017i
   0.4526 - 1.1422i
  -0.5578 + 0.5336i
   0.6569 + 0.3593i
  -0.0255 + 0.3798i
   0.7088 + 0.1914i
   0.0950 + 0.0121i
  -0.8483 + 0.3804i
  -0.7572 - 0.3631i
  -0.1510 + 0.2627i
  -0.3389 - 0.6559i
   0.9622 + 0.1575i
   0.3445 + 1.7828i
  -0.0792 - 0.5404i
   0.6651 - 0.1161i
   0.8676 - 0.8063i
   0.2022 - 1.0858i
  -0.3609 - 0.1347i
  -0.6389 + 0.5063i
  -0.3870 - 0.7598i
   0.1016 + 0.1882i
  -0.1011 + 0.1355i
   0.0715 - 0.1842i
   0.3988 + 0.2138i
  -0.1027 - 0.4599i
  -0.1439 - 1.3125i
  -0.5744 - 0.3474i
  -0.0298 + 0.5889i
  -0.2150 + 0.0773i
   0.3886 - 1.2155i
  -0.2821 + 0.2905i
   0.4935 + 0.7201i
   0.0078 + 0.4780i
  -0.3063 + 0.2346i
  -0.0938 - 1.4527i
   0.0990 + 0.6622i
  -0.8489 + 0.2626i
  -0.6162 - 0.4668i
  -0.4148 - 0.1902i
  -0.3586 + 0.4077i
  -0.3844 + 0.0296i
  -0.0773 + 0.3537i
   0.1541 - 0.0589i
  -0.1416 + 0.4669i
   0.7394 - 0.1427i
  -0.2906 - 0.6500i
  -0.5591 - 0.0032i
   0.7251 - 0.9554i
   0.1545 + 0.2535i
   0.0184 + 0.3771i
  -0.1620 - 0.0542i
  -0.5013 - 0.6310i
  -0.1175 - 0.0623i
  -0.3015 - 0.0270i
   0.3171 + 0.0537i
  -0.3712 - 0.5833i
  -0.5048 + 1.0681i
   0.6468 - 0.4860i
   0.5480 - 0.8511i
  -0.1266 + 0.3782i
   0.6006 - 0.0021i
   0.3266 + 0.4929i
  -0.0643 + 0.2998i
  -1.0295 - 0.4221i
  -0.2291 - 0.3685i
  -0.0909 + 0.8310i
  -0.2356 - 0.5150i
   0.7804 + 0.3355i
  -0.6459 + 0.2359i
   0.2984 - 0.8036i
  -0.6639 - 0.7276i
   0.1808 + 0.0595i
   0.5720 + 0.0985i
   0.0949 - 0.6548i
  -0.1204 + 0.4802i
   0.4892 - 1.1105i
   0.7344 - 0.4147i
   0.0507 - 0.6626i
   0.3549 - 0.5918i
   0.6933 + 0.0497i
   0.9483 - 0.5733i
  -0.4853 + 0.1184i
   0.3378 - 0.1621i
   0.5620 + 0.5174i
   0.2933 + 0.2099i
  -0.1094 + 0.4553i
   1.1346 + 0.2156i
  -0.1096 + 0.4936i
  -0.1829 - 0.2328i
   0.0256 + 0.0805i
   0.6070 - 0.2136i
   0.9187 + 0.1495i
   0.2731 - 0.0237i
   0.4291 - 0.1351i
   0.4951 - 0.4902i
  -0.6170 - 0.3376i
  -0.1014 - 0.5903i
  -0.0429 - 0.2753i
  -0.1947 - 0.0513i
   0.1051 + 0.2253i
   0.0619 + 0.1701i
  -0.5674 - 0.1344i
   0.0294 - 0.6906i
  -0.3423 - 0.0369i
  -0.1686 + 0.1811i
   0.0887 + 0.4047i
  -0.1177 - 0.0468i
   0.2000 + 0.3275i
  -0.0746 - 0.0915i
  -0.0264 + 0.2188i
   0.4318 - 0.0857i
   0.5996 - 0.4248i
  -0.2084 + 0.0424i
   0.6632 - 0.1448i
   0.2055 + 0.2039i
  -0.6089 - 0.2840i
  -0.3182 + 0.8819i
   0.2526 + 0.1223i
  -1.1394 - 1.5002i
  -0.1574 + 0.5036i
   0.0545 - 0.1969i
   0.9049 + 1.4587i
  -0.1251 - 0.8740i
   0.0637 + 0.7282i
   0.2042 + 0.5376i
